uniqueid,guess_number,word,guess,condition,trial,time_elapsed,prev_exp,w_remain_prev,w_remain_post,h_info_gain,m_info_gain,n_sample_guess,r_info_gain,losses,random_losses,sample_guess_lambda
debugCtD4K:debugNS6vm,1,shaft,cared,TIME,4,4.965,0.0,2317,139,0.934375,0.9152750000000001,5.4,0.9048333333333332,0.00036480999999999596,0.0008727100694444523,0.1
debugCtD4K:debugNS6vm,2,shaft,brain,TIME,4,4.3389999999999995,0.0,139,35,0.85375,0.8500749999999999,5.8,0.7280833333333334,1.3505625000000698e-05,0.015792111111111094,0.1
debugCtD4K:debugNS6vm,3,shaft,cared,TIME,4,4.141,0.0,35,35,0.0,0.8306285714285713,6.12,0.7419319727891157,0.6899438236734692,0.5504630522467492,0.1
debugCtD4K:debugNS6vm,4,shaft,taken,TIME,4,8.401,0.0,35,8,0.5681632653061224,0.8482612244897959,6.32,0.5959183673469387,0.07845486673885885,0.0007703456892961265,0.1
debugCtD4K:debugNS6vm,5,shaft,wrath,TIME,4,21.090999999999998,0.0,8,2,0.703125,0.695625,6.52,0.31354166666666666,5.624999999999927e-05,0.15177517361111112,0.1
debugCtD4K:debugNS6vm,6,shaft,dared,TIME,4,23.7,0.0,2,2,0.0,0.42,6.12,0.1,0.17639999999999997,0.010000000000000002,0.1
debugCtD4K:debugNS6vm,7,shaft,scape,TIME,4,15.107999999999999,0.0,2,2,0.0,0.46,6.24,0.13333333333333333,0.2116,0.017777777777777778,0.1
debugCtD4K:debugNS6vm,8,shaft,shape,TIME,4,45.328,0.0,2,2,0.0,0.44,6.44,0.2,0.1936,0.04000000000000001,0.1
debugCtD4K:debugNS6vm,9,shaft,shalt,TIME,4,44.41,0.0,2,1,0.75,0.34,6.0,0.2,0.16809999999999997,0.30250000000000005,0.1
debugCtD4K:debugNS6vm,10,shaft,shaft,TIME,4,66.986,0.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugCtD4K:debugNS6vm,1,glare,cared,TIME,5,6.222,0.0,2317,52,0.9275,0.90905,5.12,0.8640416666666666,0.00034040249999999877,0.004026960069444452,0.1
debugCtD4K:debugNS6vm,2,glare,rared,TIME,5,12.507,0.0,52,43,0.14375000000000004,0.8093250000000001,5.84,0.6464166666666665,0.44299008062500006,0.2526737777777776,0.1
debugCtD4K:debugNS6vm,3,glare,dread,TIME,5,13.497,0.0,43,18,0.72,0.7858999999999999,5.8,0.7067916666666668,0.004342809999999995,0.00017446006944443973,0.1
debugCtD4K:debugNS6vm,4,glare,scare,TIME,5,9.744,0.0,18,4,0.7654320987654321,0.7711111111111112,5.84,0.6041152263374486,3.2251181222376034e-05,0.02602313332994628,0.1
debugCtD4K:debugNS6vm,5,glare,which,TIME,5,58.855,0.0,4,3,0.5,0.565,6.6,0.3375,0.004224999999999993,0.026406249999999992,0.1
debugCtD4K:debugNS6vm,6,glare,trace,TIME,5,6.153,0.0,3,3,0.0,0.43111111111111117,6.56,0.16296296296296298,0.18585679012345685,0.026556927297668044,0.1
debugCtD4K:debugNS6vm,7,glare,amaze,TIME,5,6.8260000000000005,0.0,3,3,0.0,0.3955555555555555,6.32,0.22222222222222227,0.15646419753086416,0.049382716049382734,0.1
debugCtD4K:debugNS6vm,8,glare,aware,TIME,5,17.701,0.0,3,3,0.0,0.3822222222222223,6.24,0.06666666666666667,0.14609382716049388,0.0044444444444444444,0.1
debugCtD4K:debugNS6vm,9,glare,blare,TIME,5,38.65,0.0,3,2,0.33333333333333337,0.41333333333333333,6.2,0.2518518518518519,0.006399999999999993,0.006639231824417011,0.1
debugCtD4K:debugNS6vm,10,glare,flare,TIME,5,30.219,0.0,2,1,0.75,0.34,5.76,0.1,0.16809999999999997,0.42250000000000004,0.1
debugCtD4K:debugNS6vm,11,glare,glare,TIME,5,14.924000000000001,0.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugF30ud:debugG06uw,1,snore,areas,GUESS,0,22.322,1.0,2317,45,0.8825,0.9087249999999999,2317.0,0.8929166666666667,0.000687750624999997,0.00010850694444444598,5e-05
debugF30ud:debugG06uw,2,snore,light,GUESS,0,32.417,1.0,45,24,0.693125,0.8756,2317.0,0.6599166666666668,0.03329712562500002,0.0011027934027777672,5e-05
debugF30ud:debugG06uw,3,snore,deeds,GUESS,0,48.803000000000004,1.0,24,17,0.3784722222222222,0.9161805555555556,2317.0,0.5699074074074075,0.2891302517361111,0.0366474301268862,5e-05
debugF30ud:debugG06uw,4,snore,berry,GUESS,0,37.619,1.0,17,4,0.6401384083044983,0.9143252595155709,2317.0,0.6062283737024222,0.07517842937704285,0.0011498904467139976,5e-05
debugF30ud:debugG06uw,5,snore,spore,GUESS,0,37.626999999999995,1.0,4,3,0.4375,0.585,2317.0,0.20416666666666666,0.02175624999999999,0.05444444444444445,5e-05
debugF30ud:debugG06uw,6,snore,snore,GUESS,0,15.985,1.0,3,1,0.5555555555555556,0.6000000000000001,2317.0,0.2444444444444445,0.0019753086419753143,0.09679012345679013,5e-05
debugF30ud:debugG06uw,1,smile,farms,GUESS,1,9.674,1.0,2317,21,0.895,0.91635,2317.0,0.8745416666666668,0.00045582249999999913,0.0004185434027777742,5e-05
debugF30ud:debugG06uw,2,smile,smell,GUESS,1,15.179,1.0,21,1,0.7301587301587301,0.9186394557823128,2317.0,0.8464096749811036,0.035524983931592244,0.013514282172094534,5e-05
debugF30ud:debugG06uw,3,smile,smile,GUESS,1,20.989,1.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugF30ud:debugG06uw,1,tired,ideas,GUESS,2,11.019,1.0,2317,38,0.93875,0.911475,2317.0,0.8860833333333333,0.0007439256249999966,0.0027737777777777748,5e-05
debugF30ud:debugG06uw,2,tired,slide,GUESS,2,15.764000000000001,1.0,38,14,0.8047091412742382,0.9141551246537395,2317.0,0.6262696214219761,0.011978423277906072,0.03184066224510586,5e-05
debugF30ud:debugG06uw,3,tired,index,GUESS,2,55.273,1.0,14,3,0.7857142857142857,0.8508163265306122,2317.0,0.627891156462585,0.004238275718450646,0.024908140126799032,5e-05
debugF30ud:debugG06uw,4,tired,freed,GUESS,2,38.076,1.0,3,1,0.6666666666666667,0.7644444444444446,2317.0,0.5407407407407407,0.009560493827160508,0.0158573388203018,5e-05
debugF30ud:debugG06uw,5,tired,riled,GUESS,2,182.488,1.0,1,1,0.0,1.0,2317.0,0.0,1.0,0.0,5e-05
debugF30ud:debugG06uw,6,tired,tired,GUESS,2,15.004000000000001,1.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugF30ud:debugG06uw,1,adapt,ideas,GUESS,3,12.633,1.0,2317,4,0.935,0.9218999999999999,2317.0,0.8972083333333333,0.00017161000000000292,0.0014282100694444529,5e-05
debugF30ud:debugG06uw,2,adapt,adopt,GUESS,3,64.78399999999999,1.0,4,1,0.8125,0.755,2317.0,0.575,0.0033062499999999993,0.05640625000000002,5e-05
debugF30ud:debugG06uw,3,adapt,adapt,GUESS,3,17.485,1.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugF30ud:debugG06uw,1,draft,ideas,GUESS,4,7.156000000000001,1.0,2317,36,0.93,0.931125,2317.0,0.8991250000000001,1.2656249999998461e-06,0.0009532656249999991,5e-05
debugF30ud:debugG06uw,2,draft,adopt,GUESS,4,18.298,1.0,36,2,0.4945987654320988,0.8854012345679013,2317.0,0.7292181069958847,0.15272656988263988,0.05504623543582445,5e-05
debugF30ud:debugG06uw,3,draft,cadet,GUESS,4,107.035,1.0,2,1,0.5,0.73,2317.0,0.4,0.05289999999999999,0.009999999999999995,5e-05
debugF30ud:debugG06uw,4,draft,draft,GUESS,4,130.55700000000002,1.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugF30ud:debugG06uw,1,shaft,ideas,GUESS,5,11.494000000000002,1.0,2317,94,0.913125,0.91915,2317.0,0.9008750000000002,3.63006250000007e-05,0.00015006249999999414,5e-05
debugF30ud:debugG06uw,2,shaft,stack,GUESS,5,84.402,1.0,94,5,0.921875,0.90765,2317.0,0.7855416666666667,0.00020235062500000123,0.01858677777777777,5e-05
debugF30ud:debugG06uw,3,shaft,shaft,GUESS,5,95.993,1.0,5,1,0.6799999999999999,0.7968,2317.0,0.47200000000000003,0.013642240000000003,0.04326399999999996,5e-05
debugFeYdf:debugAjBah,1,smile,fancy,GUESS,0,14.915999999999999,1.0,2317,572,0.87125,0.924125,1411.56,0.8566249999999999,0.0027957656250000005,0.00021389062500000322,0.0001
debugFeYdf:debugAjBah,2,smile,drive,GUESS,0,36.253,1.0,572,16,0.94875,0.9314999999999999,1430.84,0.8274166666666667,0.0002975625000000034,0.014721777777777768,0.0001
debugFeYdf:debugAjBah,3,smile,quite,GUESS,0,46.2,1.0,16,7,0.6796875,0.9090625,1714.88,0.6127604166666667,0.052612890625,0.0044792344835069406,0.0001
debugFeYdf:debugAjBah,4,smile,slime,GUESS,0,144.759,1.0,7,1,0.7959183673469388,0.8187755102040818,1719.04,0.43673469387755104,0.0005224489795918442,0.12901291128696374,0.0001
debugFeYdf:debugAjBah,5,smile,smile,GUESS,0,11.435,1.0,1,1,1.0,0.68,1989.0,0.0,0.10239999999999996,1.0,0.0001
debugFeYdf:debugAjBah,1,shaft,plead,GUESS,1,10.974,1.0,2317,238,0.875625,0.9201,1388.44,0.8705416666666665,0.0019780256250000036,2.5840277777778857e-05,0.0001
debugFeYdf:debugAjBah,2,shaft,banks,GUESS,1,29.570999999999998,1.0,238,26,0.853125,0.9121999999999999,1484.6,0.7964166666666668,0.0034898556249999854,0.003215835069444435,0.0001
debugFeYdf:debugAjBah,3,shaft,shame,GUESS,1,51.397,1.0,26,1,0.8846153846153846,0.9166272189349113,1606.0,0.6185404339250494,0.0010247575365008275,0.07079587938486429,0.0001
debugFeYdf:debugAjBah,4,shaft,shawl,GUESS,1,16.44,1.0,1,1,0.0,0.52,1825.0,0.0,0.27040000000000003,0.0,0.0001
debugFeYdf:debugAjBah,5,shaft,share,GUESS,1,92.066,1.0,1,1,0.0,0.68,1989.0,0.0,0.4624000000000001,0.0,0.0001
debugFeYdf:debugAjBah,6,shaft,shack,GUESS,1,25.26,1.0,1,1,0.0,0.6,1907.0,0.0,0.36,0.0,0.0001
debugFeYdf:debugAjBah,7,shaft,shaft,GUESS,1,51.598,1.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debugFeYdf:debugAjBah,1,acorn,weary,GUESS,2,6.782,1.0,2317,10,0.921875,0.9266000000000001,1388.44,0.8831666666666668,2.2325625000000854e-05,0.0014983350694444367,0.0001
debugFeYdf:debugAjBah,2,acorn,apart,GUESS,2,16.867,1.0,10,3,0.6,0.8663999999999998,1605.08,0.7213333333333333,0.07096895999999993,0.014721777777777768,0.0001
debugFeYdf:debugAjBah,3,acorn,adorn,GUESS,2,111.363,1.0,3,1,0.8888888888888888,0.7288888888888888,1959.68,0.4444444444444446,0.02560000000000001,0.1975308641975307,0.0001
debugFeYdf:debugAjBah,4,acorn,acorn,GUESS,2,9.155,1.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debugFeYdf:debugAjBah,1,early,fairy,GUESS,3,8.195,1.0,2317,10,0.916875,0.93275,1402.52,0.8991250000000001,0.00025201562499999915,0.0003150624999999976,0.0001
debugFeYdf:debugAjBah,2,early,rally,GUESS,3,16.043,1.0,10,1,0.5900000000000001,0.8276,1818.0,0.5473333333333333,0.056453759999999964,0.001820444444444451,0.0001
debugFeYdf:debugAjBah,3,early,early,GUESS,3,93.78299999999999,1.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugFeYdf:debugAjBah,1,sugar,meany,GUESS,4,13.509,1.0,2317,151,0.928125,0.9253750000000001,1375.72,0.8933333333333333,7.562499999999555e-06,0.0012104600694444443,0.0001
debugFeYdf:debugAjBah,2,sugar,cards,GUESS,4,31.854,1.0,151,2,0.935,0.9330249999999998,1479.4,0.7548333333333334,3.900625000001114e-06,0.03246002777777779,0.0001
debugFeYdf:debugAjBah,3,sugar,arise,GUESS,4,48.846000000000004,1.0,2,2,0.0,0.69,2039.88,0.36666666666666664,0.4760999999999999,0.13444444444444442,0.0001
debugFeYdf:debugAjBah,4,sugar,strap,GUESS,4,28.621,1.0,2,2,0.0,0.72,1830.92,0.3333333333333333,0.5184,0.1111111111111111,0.0001
debugFeYdf:debugAjBah,5,sugar,shear,GUESS,4,81.343,1.0,2,2,0.0,0.72,1909.16,0.3333333333333333,0.5184,0.1111111111111111,0.0001
debugFeYdf:debugAjBah,6,sugar,sugar,GUESS,4,64.804,1.0,2,1,0.75,0.68,1809.44,0.4,0.004899999999999993,0.12249999999999998,0.0001
debugFeYdf:debugAjBah,1,glare,bales,GUESS,5,16.381,1.0,2317,55,0.9125,0.9331249999999999,1429.28,0.8951250000000001,0.0004253906249999956,0.00030189062499999715,0.0001
debugFeYdf:debugAjBah,2,glare,learn,GUESS,5,13.561,1.0,55,2,0.919375,0.8772500000000001,1583.68,0.7109583333333335,0.0017745156249999972,0.04343750694444441,0.0001
debugFeYdf:debugAjBah,3,glare,flare,GUESS,5,23.976,1.0,2,1,0.75,0.61,2018.2,0.1,0.019600000000000003,0.42250000000000004,0.0001
debugFeYdf:debugAjBah,4,glare,glare,GUESS,5,11.954,1.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugGeSLj:debugU4H6s,1,acorn,weird,GUESS,0,42.633,0.0,2317,54,0.93,0.924325,1402.44,0.8801666666666665,3.2205625000001095e-05,0.0024833611111111284,0.0001
debugGeSLj:debugU4H6s,2,acorn,blunt,GUESS,0,182.46200000000002,0.0,54,4,0.895,0.9195749999999999,1501.88,0.7850833333333331,0.0006039306249999953,0.01208167361111116,0.0001
debugGeSLj:debugU4H6s,3,acorn,coast,GUESS,0,84.041,0.0,4,1,0.75,0.77,1831.56,0.4791666666666667,0.0004000000000000007,0.07335069444444443,0.0001
debugGeSLj:debugU4H6s,4,acorn,acorn,GUESS,0,67.44800000000001,0.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugGeSLj:debugU4H6s,1,adapt,weird,GUESS,1,21.516,0.0,2317,47,0.895625,0.9292,1382.4,0.8969166666666667,0.0011272806250000014,1.6684027777778405e-06,0.0001
debugGeSLj:debugU4H6s,2,adapt,ghost,GUESS,1,117.18799999999999,0.0,47,3,0.854375,0.9078000000000002,1537.6,0.6751249999999999,0.002854230625000018,0.03213056250000005,0.0001
debugGeSLj:debugU4H6s,3,adapt,ankle,GUESS,1,72.938,0.0,3,1,0.6666666666666667,0.7555555555555555,1904.2,0.5037037037037038,0.007901234567901217,0.026556927297668044,0.0001
debugGeSLj:debugU4H6s,4,adapt,about,GUESS,1,349.31699999999995,0.0,1,1,0.0,0.48,1784.0,0.0,0.2304,0.0,0.0001
debugGeSLj:debugU4H6s,5,adapt,maple,GUESS,1,133.686,0.0,1,1,0.0,0.4,1702.0,0.0,0.16000000000000003,0.0,0.0001
debugGeSLj:debugU4H6s,6,adapt,fecal,GUESS,1,161.02100000000002,0.0,1,1,0.0,0.68,1989.0,0.0,0.4624000000000001,0.0,0.0001
debugGeSLj:debugU4H6s,7,adapt,apply,GUESS,1,52.37,0.0,1,1,0.0,0.68,1989.0,0.0,0.4624000000000001,0.0,0.0001
debugGeSLj:debugU4H6s,8,adapt,adapt,GUESS,1,111.43299999999999,0.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugGeSLj:debugU4H6s,1,early,weird,GUESS,2,13.742,0.0,2317,169,0.91875,0.927825,1397.04,0.8793333333333333,8.2355625000001e-05,0.0015536736111111103,0.0001
debugGeSLj:debugU4H6s,2,early,ghost,GUESS,2,33.871,0.0,169,51,0.88625,0.89455,1570.24,0.7016249999999998,6.888999999999957e-05,0.03408639062500005,0.0001
debugGeSLj:debugU4H6s,3,early,blunt,GUESS,2,49.236000000000004,0.0,51,3,0.7275,0.89875,1651.36,0.6180416666666666,0.029326562500000004,0.011981126736111134,0.0001
debugGeSLj:debugU4H6s,4,early,maple,GUESS,2,55.275,0.0,3,1,0.6666666666666667,0.76,2049.2,0.3111111111111111,0.008711111111111098,0.1264197530864198,0.0001
debugGeSLj:debugU4H6s,5,early,early,GUESS,2,218.27,0.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugGeSLj:debugU4H6s,1,smile,range,GUESS,3,9.046,0.0,2317,96,0.94125,0.9186,1391.8,0.8648750000000001,0.0005130225000000027,0.005833140624999996,0.0001
debugGeSLj:debugU4H6s,2,smile,plied,GUESS,3,57.465,0.0,96,4,0.900625,0.9288,1511.8,0.68875,0.0007938306249999972,0.044891015625000016,0.0001
debugGeSLj:debugU4H6s,3,smile,loyal,GUESS,3,209.327,0.0,4,4,0.0,0.695,1849.2,0.3,0.4830249999999999,0.09,0.0001
debugGeSLj:debugU4H6s,4,smile,trump,GUESS,3,87.353,0.0,4,1,0.6875,0.665,1691.92,0.42916666666666664,0.0005062499999999985,0.06673611111111112,0.0001
debugGeSLj:debugU4H6s,5,smile,smile,GUESS,3,81.709,0.0,1,1,1.0,0.72,2030.0,0.0,0.07840000000000001,1.0,0.0001
debugGeSLj:debugU4H6s,1,deals,range,GUESS,4,39.684,0.0,2317,66,0.95,0.9139,1405.32,0.876625,0.0013032099999999935,0.005383890624999995,0.0001
debugGeSLj:debugU4H6s,2,deals,coast,GUESS,4,76.741,0.0,66,1,0.919375,0.91595,1669.0,0.7272916666666666,1.1730625000000077e-05,0.036896006944444504,0.0001
debugGeSLj:debugU4H6s,3,deals,plied,GUESS,4,29.004,0.0,1,1,0.0,0.6,1907.0,0.0,0.36,0.0,0.0001
debugGeSLj:debugU4H6s,4,deals,deals,GUESS,4,228.808,0.0,1,1,1.0,0.4,1702.0,0.0,0.36,1.0,0.0001
debugGeSLj:debugU4H6s,1,sugar,range,GUESS,5,12.423,0.0,2317,11,0.95375,0.916175,1377.52,0.9109166666666667,0.001411880625000002,0.0018346944444444398,0.0001
debugGeSLj:debugU4H6s,2,sugar,plaid,GUESS,5,40.396,0.0,11,3,0.768595041322314,0.8429752066115702,1626.48,0.674380165289256,0.005532408988457069,0.008876442865924487,0.0001
debugGeSLj:debugU4H6s,3,sugar,mount,GUESS,5,52.578,0.0,3,2,0.5555555555555556,0.7777777777777779,1819.56,0.28148148148148155,0.04938271604938276,0.07511659807956102,0.0001
debugGeSLj:debugU4H6s,4,sugar,quick,GUESS,5,116.213,0.0,2,2,0.0,0.69,2054.0,0.26666666666666666,0.4760999999999999,0.07111111111111111,0.0001
debugGeSLj:debugU4H6s,5,sugar,sugar,GUESS,5,140.713,0.0,2,1,0.75,0.64,2121.76,0.2,0.012099999999999998,0.30250000000000005,0.0001
debugHSn9S:debuguR9LU,1,adult,dream,GUESS,0,5.598,10.0,2317,27,0.9075,0.922825,2317.0,0.874125,0.000234855625000001,0.0011138906249999955,5e-05
debugHSn9S:debuguR9LU,2,adult,acids,GUESS,0,61.556000000000004,10.0,27,4,0.8724279835390947,0.8799451303155007,2317.0,0.7320530406950161,5.65074956580315e-05,0.01970512457847833,5e-05
debugHSn9S:debuguR9LU,3,adult,adapt,GUESS,0,29.209,10.0,4,1,0.8125,0.8225,2317.0,0.525,0.00010000000000000018,0.08265624999999999,5e-05
debugHSn9S:debuguR9LU,4,adult,adult,GUESS,0,25.993000000000002,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugHSn9S:debuguR9LU,1,early,dream,GUESS,1,3.2489999999999997,10.0,2317,62,0.908125,0.916675,2317.0,0.9041666666666668,7.310250000000099e-05,1.5668402777776524e-05,5e-05
debugHSn9S:debuguR9LU,2,early,abler,GUESS,1,14.956,10.0,62,6,0.77875,0.81935,2317.0,0.6637083333333333,0.0016483599999999976,0.013234585069444454,5e-05
debugHSn9S:debuguR9LU,3,early,clear,GUESS,1,49.875,10.0,6,4,0.5,0.831111111111111,2317.0,0.41666666666666674,0.1096345679012345,0.006944444444444432,5e-05
debugHSn9S:debuguR9LU,4,early,feral,GUESS,1,62.652,10.0,4,2,0.625,0.795,2317.0,0.575,0.028900000000000012,0.0025000000000000044,5e-05
debugHSn9S:debuguR9LU,5,early,earls,GUESS,1,20.965,10.0,2,1,0.5,0.76,2317.0,0.23333333333333334,0.06760000000000001,0.07111111111111111,5e-05
debugHSn9S:debuguR9LU,6,early,early,GUESS,1,5.846,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugHSn9S:debuguR9LU,1,tired,dream,GUESS,2,2.705,10.0,2317,16,0.92625,0.9278,2317.0,0.8942916666666666,2.402499999999815e-06,0.0010213350694444501,5e-05
debugHSn9S:debuguR9LU,2,tired,bider,GUESS,2,16.311,10.0,16,1,0.84765625,0.86765625,2317.0,0.62890625,0.0004000000000000007,0.0478515625,5e-05
debugHSn9S:debuguR9LU,3,tired,fired,GUESS,2,19.335,10.0,1,1,0.0,1.0,2317.0,0.0,1.0,0.0,5e-05
debugHSn9S:debuguR9LU,4,tired,tired,GUESS,2,8.515,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugHSn9S:debuguR9LU,1,sugar,dream,GUESS,3,1.8,10.0,2317,22,0.920625,0.9147250000000001,2317.0,0.8745,3.480999999999888e-05,0.0021275156249999975,5e-05
debugHSn9S:debuguR9LU,2,sugar,coral,GUESS,3,34.269,10.0,22,2,0.9173553719008265,0.8863636363636362,2317.0,0.6374655647382921,0.0009604876716071414,0.0783383041534807,5e-05
debugHSn9S:debuguR9LU,3,sugar,sugar,GUESS,3,20.570999999999998,10.0,2,1,0.75,0.72,2317.0,0.36666666666666664,0.0009000000000000016,0.14694444444444446,5e-05
debugHSn9S:debuguR9LU,1,glare,dream,GUESS,4,2.326,10.0,2317,62,0.894375,0.9293749999999998,2317.0,0.8764583333333335,0.0012249999999999867,0.00032100694444444136,5e-05
debugHSn9S:debuguR9LU,2,glare,abler,GUESS,4,10.921,10.0,62,6,0.81875,0.8519249999999999,2317.0,0.6116666666666667,0.001100580624999997,0.04288350694444443,5e-05
debugHSn9S:debuguR9LU,3,glare,glare,GUESS,4,16.495,10.0,6,1,0.8055555555555556,0.8166666666666668,2317.0,0.47407407407407404,0.0001234567901234584,0.10987997256515779,5e-05
debugHSn9S:debuguR9LU,1,smile,dream,GUESS,5,3.932,10.0,2317,32,0.925,0.9187499999999998,2317.0,0.8712916666666666,3.90625000000025e-05,0.002884585069444459,5e-05
debugHSn9S:debuguR9LU,2,smile,biome,GUESS,5,16.320999999999998,10.0,32,2,0.8984375,0.9169921875,2317.0,0.7966796875,0.00034427642822265625,0.010354652404785166,5e-05
debugHSn9S:debuguR9LU,3,smile,smile,GUESS,5,14.435,10.0,2,1,0.75,0.73,2317.0,0.13333333333333333,0.0004000000000000007,0.3802777777777778,5e-05
debugHvtJh:debugc5INh,1,hairy,dream,GUESS,0,7.502000000000001,10.0,2317,66,0.94625,0.9276750000000001,1403.72,0.8877083333333332,0.00034503062499999617,0.0034271267361111295,0.0001
debugHvtJh:debugc5INh,2,hairy,house,GUESS,0,8.945,10.0,66,3,0.79875,0.87885,1471.04,0.7090833333333334,0.006416010000000009,0.008040111111111092,0.0001
debugHvtJh:debugc5INh,3,hairy,harps,GUESS,0,139.778,10.0,3,1,0.6666666666666667,0.7866666666666666,2068.56,0.4,0.014399999999999972,0.07111111111111114,0.0001
debugHvtJh:debugc5INh,4,hairy,hairs,GUESS,0,67.266,10.0,1,1,0.0,0.56,1866.0,0.0,0.31360000000000005,0.0,0.0001
debugHvtJh:debugc5INh,5,hairy,hairy,GUESS,0,51.126000000000005,10.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debugHvtJh:debugc5INh,1,adult,house,GUESS,1,8.328,10.0,2317,39,0.906875,0.9169999999999999,1361.28,0.8563750000000001,0.00010251562499999878,0.002550249999999988,0.0001
debugHvtJh:debugc5INh,2,adult,grips,GUESS,1,19.243,10.0,39,14,0.7652859960552268,0.8959894806048652,1579.36,0.7169844400613632,0.017083400873417542,0.002333040311428346,0.0001
debugHvtJh:debugc5INh,3,adult,bawls,GUESS,1,93.56299999999999,10.0,14,1,0.7653061224489797,0.8520408163265306,1752.56,0.5431972789115647,0.007522907122032474,0.0493323383775279,0.0001
debugHvtJh:debugc5INh,4,adult,fauld,GUESS,1,78.931,10.0,1,1,0.0,0.48,1784.0,0.0,0.2304,0.0,0.0001
debugHvtJh:debugc5INh,5,adult,adult,GUESS,1,23.723000000000003,10.0,1,1,1.0,0.48,1784.0,0.0,0.27040000000000003,1.0,0.0001
debugHvtJh:debugc5INh,1,grind,cream,GUESS,2,7.997000000000001,10.0,2317,67,0.933125,0.9279499999999998,1404.0,0.862125,2.678062500000157e-05,0.005040999999999993,0.0001
debugHvtJh:debugc5INh,2,grind,hound,GUESS,2,24.226999999999997,10.0,67,1,0.890625,0.9022249999999999,1682.6,0.7638333333333335,0.00013455999999999868,0.016076126736111074,0.0001
debugHvtJh:debugc5INh,3,grind,grind,GUESS,2,20.947,10.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugHvtJh:debugc5INh,1,glare,price,GUESS,3,11.089,10.0,2317,45,0.936875,0.9192,1406.08,0.9079166666666667,0.00031240562499999986,0.000838585069444443,0.0001
debugHvtJh:debugc5INh,2,glare,found,GUESS,3,7.146,10.0,45,18,0.75125,0.894275,1581.56,0.6730833333333331,0.02045615062500002,0.006110027777777803,0.0001
debugHvtJh:debugc5INh,3,glare,takes,GUESS,3,21.136999999999997,10.0,18,3,0.8055555555555556,0.8730864197530864,1638.08,0.605349794238683,0.004560417619265354,0.04008234686446857,0.0001
debugHvtJh:debugc5INh,4,glare,glade,GUESS,3,41.607,10.0,3,1,0.6666666666666667,0.7511111111111112,1986.04,0.18518518518518517,0.007130864197530862,0.23182441700960227,0.0001
debugHvtJh:debugc5INh,5,glare,glare,GUESS,3,8.457,10.0,1,1,1.0,0.72,2030.0,0.0,0.07840000000000001,1.0,0.0001
debugHvtJh:debugc5INh,1,adapt,house,GUESS,4,8.905,10.0,2317,296,0.930625,0.924,1374.04,0.8559999999999999,4.3890624999999896e-05,0.005568890625000025,0.0001
debugHvtJh:debugc5INh,2,adapt,grind,GUESS,4,14.209000000000001,10.0,296,9,0.943125,0.9139499999999999,1477.72,0.729,0.0008511806250000036,0.045849515625000004,0.0001
debugHvtJh:debugc5INh,3,adapt,walks,GUESS,4,61.696999999999996,10.0,9,1,0.7901234567901234,0.8266666666666664,1838.32,0.36049382716049383,0.0013354061880810717,0.1845816186556927,0.0001
debugHvtJh:debugc5INh,4,adapt,adapt,GUESS,4,92.64399999999999,10.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugHvtJh:debugc5INh,1,early,found,GUESS,5,7.138,10.0,2317,726,0.8668750000000001,0.9225999999999999,1400.08,0.8495416666666666,0.0031052756249999778,0.0003004444444444475,0.0001
debugHvtJh:debugc5INh,2,early,tails,GUESS,5,11.865,10.0,726,6,0.9575,0.9435749999999998,1437.56,0.8197916666666667,0.00019390562500000522,0.01896358506944444,0.0001
debugHvtJh:debugc5INh,3,early,greys,GUESS,5,53.0,10.0,6,1,0.8055555555555556,0.7888888888888889,1548.08,0.5685185185185184,0.0002777777777777795,0.05618655692729772,0.0001
debugHvtJh:debugc5INh,4,early,rayle,GUESS,5,23.514,10.0,1,1,0.0,0.64,1948.0,0.0,0.4096,0.0,0.0001
debugHvtJh:debugc5INh,5,early,early,GUESS,5,18.067,10.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
